,-1,1,-2,2,-3,3,-4,4,-5,5,-6,6,-7,7,-8,8,-9,9,-10,10,-11,11,-12,12,0,RegionName,start_station
90,287400.0,287200.0,287900.0,289500.0,289100.0,291000.0,288400.0,289600.0,285400.0,287900.0,284700.0,289500.0,285600.0,290900.0,281900.0,291300.0,275200.0,292000.0,271900.0,293500.0,272200.0,294100.0,272700.0,294200.0,287300.0,Kingman Park,14th+&+d+st+se
91,344000.0,356800.0,340500.0,364300.0,337400.0,372500.0,334000.0,380500.0,329600.0,386800.0,324900.0,392000.0,321700.0,395100.0,317200.0,396600.0,312400.0,398400.0,309200.0,400900.0,308000.0,403100.0,307000.0,403200.0,349700.0,Kingman Park,15th+&+east+capitol+st+ne
92,344000.0,356800.0,340500.0,364300.0,337400.0,372500.0,334000.0,380500.0,329600.0,386800.0,324900.0,392000.0,321700.0,395100.0,317200.0,396600.0,312400.0,398400.0,309200.0,400900.0,308000.0,403100.0,307000.0,403200.0,349700.0,Kingman Park,15th+&+f+st+ne
94,287400.0,287200.0,287900.0,289500.0,289100.0,291000.0,288400.0,289600.0,285400.0,287900.0,284700.0,289500.0,285600.0,290900.0,281900.0,291300.0,275200.0,292000.0,271900.0,293500.0,272200.0,294100.0,272700.0,294200.0,287300.0,Kingman Park,19th+&+east+capitol+st+se
96,461000.0,465400.0,456900.0,468300.0,450000.0,470000.0,443500.0,471200.0,438200.0,471600.0,433500.0,471300.0,427400.0,473700.0,422200.0,478800.0,419000.0,483500.0,415800.0,487100.0,410400.0,491400.0,405700.0,495900.0,463100.0,Kingman Park,oklahoma+ave+&+d+st+ne
97,633800.0,653800.0,625800.0,664500.0,621300.0,671000.0,620500.0,675000.0,618400.0,676700.0,616100.0,678000.0,615200.0,679000.0,611500.0,678400.0,606300.0,675600.0,603200.0,675000.0,599800.0,675800.0,594700.0,675400.0,643200.0,Shaw,11th+&+s+st+nw
98,460600.0,460800.0,461000.0,464100.0,459800.0,466600.0,457800.0,465400.0,453800.0,462700.0,449200.0,463700.0,447300.0,467300.0,444900.0,469300.0,440700.0,468900.0,439100.0,469400.0,439400.0,471600.0,439700.0,472700.0,459900.0,Shaw,12th+&+army+navy+dr
99,472400.0,475100.0,472700.0,477900.0,471600.0,480400.0,469400.0,481800.0,468900.0,482100.0,469300.0,482300.0,467300.0,484400.0,463700.0,488200.0,462700.0,492200.0,465400.0,497500.0,466600.0,501500.0,464100.0,503300.0,472800.0,Shaw,7th+&+r+st+nw+/+shaw+library
106,717900.0,713800.0,722900.0,713100.0,726500.0,708500.0,726300.0,703400.0,724300.0,705300.0,718200.0,710400.0,712500.0,713100.0,709100.0,712200.0,706700.0,711800.0,704200.0,714600.0,703500.0,718900.0,702300.0,718800.0,713600.0,Cleveland Park,connecticut+ave+&+newark+st+nw+/+cleveland+park
107,814800.0,816400.0,815800.0,820000.0,809000.0,823600.0,796700.0,827000.0,789600.0,828300.0,786200.0,828800.0,781700.0,829300.0,776000.0,828700.0,771300.0,826800.0,767700.0,827600.0,766500.0,831400.0,763300.0,835800.0,813300.0,Cleveland Park,connecticut+ave+&+tilden+st+nw
108,439700.0,443200.0,439800.0,442300.0,440600.0,432700.0,441400.0,424000.0,,423700.0,,424100.0,,422900.0,,423000.0,,424900.0,,426300.0,,427400.0,,428700.0,439400.0,Near Northeast,13th+&+h+st+ne
109,464100.0,470200.0,459400.0,473500.0,453600.0,476000.0,447000.0,477000.0,441700.0,478300.0,437000.0,480500.0,432800.0,482200.0,430000.0,484300.0,428700.0,486900.0,427400.0,491800.0,426300.0,496900.0,424900.0,499400.0,467300.0,Near Northeast,gallaudet+/+8th+st+&+florida+ave+ne
110,654000.0,657300.0,650500.0,653300.0,645500.0,653000.0,636300.0,655200.0,628000.0,656800.0,620500.0,658500.0,613700.0,663300.0,607400.0,669500.0,599600.0,675400.0,593300.0,681500.0,590700.0,685100.0,588600.0,687200.0,657600.0,Near Northeast,maryland+ave+&+e+st+ne
